US_Coastline ,RSL_contribution,Offset_1992_2000,Offset_2000_2005,RSL2005,RSL2020 ,RSL2030,RSL2040 ,RSL2050,RSL2060,RSL2070,RSL2080,RSL2090,RSL2100,RSL2110,RSL2120,RSL2130,RSL2140,RSL2150,Scenario
1,0.375,3,2,0,13,24,39,58,83,116,154,194,237,281,321,356,387,416,1
1,0.117,3,2,0,9,18,30,47,70,100,136,174,213,255,292,323,351,378,1
1,0.116,3,2,0,9,18,30,47,70,99,135,173,211,254,291,322,349,377,1
1,0.104,3,2,0,9,18,29,46,68,98,133,171,209,250,287,317,345,371,1
1,0.061,3,2,0,9,17,28,44,66,95,130,166,205,246,282,312,339,365,1
1,0.082,3,2,0,9,17,28,45,67,97,132,169,209,250,286,316,344,371,1
1,0.103,3,2,0,9,17,29,45,68,98,133,169,209,251,288,316,346,370,1
1,-0.009,2,2,0,8,16,27,45,73,107,150,193,240,285,326,362,395,428,1
1,-0.008,2,2,0,8,16,27,45,73,107,150,193,240,285,326,362,396,429,1
1,-0.007,2,2,0,8,16,27,45,73,107,150,193,240,285,326,362,396,429,1
1,-0.008,2,2,0,8,16,27,45,73,106,150,193,240,285,326,361,396,429,1
1,-0.01,2,2,0,8,16,27,45,72,106,149,193,240,285,326,361,396,429,1
1,-0.012,2,2,0,8,16,27,45,72,106,149,193,240,284,325,361,396,428,1
1,-0.014,2,2,0,8,16,27,45,72,106,149,193,239,284,325,361,395,428,1
1,-0.015,2,2,0,8,16,27,45,72,106,149,193,239,284,325,360,395,428,1
1,-0.016,2,2,0,8,16,27,45,72,106,148,192,239,284,325,360,394,428,1
1,-0.017,2,2,0,8,16,27,45,71,106,148,192,239,284,325,360,394,427,1
1,0.027,5,4,0,8,15,26,41,63,92,126,163,201,241,277,306,334,360,1
1,0.113,5,4,0,9,18,29,45,68,98,133,171,210,251,288,318,347,374,1
1,0.285,5,4,0,12,22,35,53,78,110,147,187,229,272,311,343,375,404,1
1,0.46,5,4,0,14,26,42,62,88,122,161,203,246,292,333,367,400,431,1
1,0.53,5,4,0,15,28,44,64,92,127,166,209,253,300,341,376,410,442,1
1,0.126,3,2,0,10,18,31,47,71,101,137,176,215,258,295,326,355,382,1
1,0.113,3,2,0,9,18,30,47,70,100,135,174,213,255,293,322,351,379,1
1,0.095,3,2,0,9,17,29,45,68,98,133,171,210,251,288,318,346,371,1
1,0.082,3,2,0,9,17,28,44,67,97,131,169,208,249,285,314,344,368,1
1,0.088,3,2,0,9,17,28,44,67,97,131,169,208,250,286,317,345,371,1
1,0.103,3,2,0,9,17,29,45,68,98,132,170,211,252,288,318,347,372,1
1,-0.011,2,2,0,8,16,27,45,72,106,149,193,240,285,325,361,397,429,1
1,-0.013,2,2,0,8,16,27,45,72,106,149,192,239,284,324,361,396,428,1
1,-0.014,2,2,0,8,16,27,45,72,106,149,193,239,284,325,361,396,429,1
1,-0.015,2,2,0,8,16,27,45,72,106,148,193,239,284,325,361,395,428,1
1,-0.017,2,2,0,8,16,27,45,72,106,148,192,239,284,325,361,395,428,1
1,-0.017,2,2,0,8,16,26,45,72,106,148,192,239,284,325,361,395,428,1
1,-0.018,2,2,0,8,16,26,44,71,106,148,192,239,284,325,361,394,428,1
1,-0.018,2,2,0,8,16,26,44,71,106,148,192,238,284,325,361,394,427,1
1,-0.018,2,2,0,8,16,26,44,71,105,148,192,239,284,325,361,394,427,1
1,0.035,5,4,0,8,15,27,42,64,93,127,164,203,243,279,308,337,363,1
1,0.121,5,4,0,9,18,30,45,68,99,134,172,212,253,290,320,350,377,1
1,0.258,5,4,0,11,21,35,52,77,109,145,186,227,270,309,341,372,401,1
1,0.364,5,4,0,13,24,39,57,83,117,154,196,238,283,323,356,389,419,1
1,0.109,3,2,0,9,18,30,47,70,100,136,175,215,258,294,326,355,381,1
1,0.085,3,2,0,9,18,29,46,69,99,135,173,213,255,292,322,352,378,1
1,0.072,3,2,0,9,17,29,45,68,98,133,171,210,253,289,319,349,374,1
1,0.081,3,2,0,9,17,28,44,67,97,132,170,209,251,287,316,346,370,1
1,0.099,3,2,0,9,17,28,44,68,97,133,171,211,252,289,319,347,373,1
1,0.105,3,2,0,9,17,28,45,67,97,132,170,210,252,289,318,347,373,1
1,-0.013,2,2,0,8,16,27,45,72,106,149,193,239,285,325,361,396,430,1
1,-0.014,2,2,0,8,16,27,45,72,105,149,193,239,284,325,361,396,429,1
1,-0.015,2,2,0,8,16,26,45,72,106,148,192,239,284,325,361,396,429,1
1,-0.016,2,2,0,8,16,26,44,72,105,148,192,239,284,325,361,395,428,1
1,-0.017,2,2,0,8,16,26,44,71,105,148,192,239,284,325,361,395,428,1
1,-0.018,2,2,0,8,16,26,44,71,106,148,192,239,284,325,361,395,428,1
1,-0.018,2,2,0,8,16,26,44,71,106,148,192,239,284,325,361,395,428,1
1,-0.018,2,2,0,8,16,26,44,71,106,148,192,239,284,325,360,394,427,1
1,-0.018,2,2,0,8,16,26,44,71,105,148,192,238,284,325,360,394,427,1
1,-0.017,2,2,0,8,16,26,44,71,105,148,192,238,284,325,360,394,427,1
1,-0.016,2,2,0,8,16,26,44,71,105,148,192,238,284,325,360,394,426,1
1,-0.014,2,2,0,8,16,26,44,71,105,148,192,238,283,325,360,394,426,1
1,0.084,5,4,0,9,17,28,44,67,97,132,170,208,250,286,316,345,371,1
1,0.17,5,4,0,10,19,32,48,72,103,138,178,218,260,298,328,359,386,1
1,0.263,5,4,0,12,21,35,53,77,110,147,188,229,273,312,344,375,404,1
1,0.312,5,4,0,12,23,37,55,80,114,151,193,235,279,319,352,383,413,1
1,0.105,3,2,0,9,18,29,46,70,100,136,175,215,258,294,327,356,382,1
1,0.08,3,2,0,9,17,29,45,69,99,134,173,213,256,292,323,352,378,1
1,0.078,3,2,0,9,17,29,45,69,99,135,173,213,255,292,322,353,377,1
1,0.102,3,2,0,10,18,29,46,70,100,136,175,215,257,294,324,354,380,1
1,0.097,3,2,0,9,17,29,45,68,99,134,173,213,256,292,321,351,377,1
1,0.101,3,2,0,9,16,27,43,66,96,131,169,209,251,288,319,346,371,1
1,-0.016,2,2,0,8,16,26,44,71,105,148,192,239,284,326,360,395,428,1
1,-0.017,2,2,0,8,16,26,44,71,105,148,192,239,284,325,360,395,428,1
1,-0.018,2,2,0,8,16,26,44,71,105,148,192,239,284,325,360,395,428,1
1,-0.019,2,2,0,8,16,26,44,71,105,147,192,238,283,324,359,394,427,1
1,-0.018,2,2,0,8,16,26,44,71,105,148,192,239,283,324,360,393,427,1
1,-0.018,2,2,0,8,16,26,44,71,105,147,192,238,283,324,360,393,426,1
1,-0.016,2,2,0,8,16,26,44,71,105,147,192,238,283,324,360,393,426,1
1,-0.015,2,2,0,8,16,26,44,71,105,147,192,238,283,324,360,393,426,1
1,-0.013,2,2,0,8,16,26,44,71,105,147,192,238,283,324,360,393,426,1
1,-0.012,2,2,0,8,16,26,44,71,105,147,192,238,283,324,359,393,426,1
1,-0.012,2,2,0,8,16,26,44,71,105,147,192,238,283,324,359,393,425,1
1,-0.013,2,2,0,8,16,26,44,71,105,147,191,238,283,323,358,393,425,1
1,0.127,3,2,0,9,18,29,45,68,101,136,175,216,259,295,326,355,383,1
1,0.103,3,2,0,9,17,28,44,68,99,135,173,214,257,293,324,353,379,1
1,0.095,3,2,0,9,17,28,44,67,98,134,172,213,255,292,323,352,378,1
1,0.105,3,2,0,9,17,28,45,68,99,134,173,214,255,292,323,351,378,1
1,0.096,3,2,0,9,16,28,43,66,97,132,171,212,253,290,320,348,375,1
1,0.088,3,2,0,8,16,26,42,65,94,129,167,208,249,286,317,343,368,1
1,-0.018,2,2,0,8,16,26,44,70,104,147,191,238,283,323,359,394,425,1
1,-0.016,2,2,0,8,16,26,44,70,105,147,192,238,283,323,359,394,425,1
1,-0.014,2,2,0,8,16,26,44,70,105,147,192,238,283,323,358,394,426,1
1,-0.013,2,2,0,8,16,26,44,70,105,147,191,238,283,322,358,394,426,1
1,-0.011,2,2,0,8,16,26,44,70,105,147,192,238,283,323,358,394,426,1
1,-0.01,2,2,0,8,16,26,44,71,105,147,192,238,283,323,358,394,426,1
1,-0.011,2,2,0,8,16,26,44,70,105,147,192,238,283,322,357,393,426,1
1,-0.012,2,2,0,8,16,26,44,70,105,147,191,237,282,322,356,393,425,1
1,-0.014,2,2,0,8,15,26,43,70,105,147,191,237,282,321,356,393,424,1
1,-0.013,2,2,0,8,15,26,44,70,105,146,191,237,282,321,356,392,424,1
1,-0.004,2,2,0,8,16,26,44,71,105,147,191,238,282,322,357,393,425,1
1,0.133,3,2,0,9,18,29,46,69,101,137,176,217,259,295,326,356,383,1
1,0.108,3,2,0,9,17,28,45,67,99,134,173,213,256,292,322,351,378,1
1,0.087,3,2,0,9,16,27,43,66,97,132,171,211,252,288,318,347,374,1
1,-0.018,2,2,0,7,15,25,42,68,102,143,185,231,274,314,350,383,415,1
1,-0.018,2,2,0,7,15,25,43,68,102,143,186,231,274,314,350,384,416,1
1,-0.018,2,2,0,7,15,25,43,68,102,143,186,232,275,315,351,386,416,1
1,-0.01,2,2,0,8,16,26,44,70,104,147,191,238,282,323,357,393,425,1
1,-0.008,2,2,0,8,16,26,44,71,105,147,192,238,283,322,357,393,425,1
1,-0.008,2,2,0,8,16,26,44,71,105,147,192,238,282,322,357,392,425,1
1,-0.008,2,2,0,8,16,26,44,71,105,147,191,238,282,322,356,392,425,1
1,-0.009,2,2,0,8,15,26,43,71,105,147,191,237,282,322,356,392,425,1
1,-0.004,2,2,0,8,16,26,44,71,105,147,192,238,282,322,357,392,425,1
1,0.013,2,2,0,8,16,27,44,72,106,148,193,239,284,324,358,394,427,1
1,0.036,2,2,0,8,16,27,46,73,108,150,195,241,286,326,361,397,431,1
1,0.053,2,2,0,9,17,28,46,74,109,151,196,242,288,328,363,399,432,1
1,-0.023,2,2,0,7,15,25,42,68,101,142,184,230,273,313,349,384,416,1
1,-0.024,2,2,0,7,15,25,42,68,101,142,184,231,274,313,350,384,416,1
1,-0.024,2,2,0,7,15,25,42,68,101,142,185,231,274,314,350,384,417,1
1,-0.007,2,2,0,8,16,25,43,71,105,147,191,238,282,322,357,392,425,1
1,-0.004,2,2,0,8,16,26,44,71,105,147,191,238,283,322,357,392,426,1
1,-0.002,2,2,0,8,15,26,44,71,105,147,192,238,283,322,357,392,426,1
1,0.003,2,2,0,8,15,26,44,71,105,148,192,239,283,323,358,393,426,1
1,0.016,2,2,0,8,16,26,45,72,106,148,193,240,284,324,359,394,428,1
1,0.044,2,2,0,9,16,27,46,73,108,151,196,242,287,327,362,397,431,1
1,0.076,2,2,0,9,17,28,47,75,110,153,198,245,290,331,366,402,436,1
1,0.092,2,2,0,9,18,29,48,76,111,154,200,246,292,332,368,404,439,1
1,0.086,2,2,0,9,18,29,48,76,111,154,199,245,291,332,367,403,438,1
1,-0.025,2,2,0,7,15,25,42,68,100,142,183,230,273,312,349,383,416,1
1,-0.027,2,2,0,7,15,25,42,67,100,142,183,230,273,312,349,384,416,1
1,-0.027,2,2,0,7,15,25,42,67,100,142,183,231,273,312,349,384,417,1
1,-0.027,2,2,0,7,15,25,42,68,101,142,184,231,274,313,350,384,417,1
1,0.017,2,2,0,8,16,26,44,71,106,148,192,240,284,324,361,397,430,1
1,0.018,2,2,0,8,16,26,44,71,105,148,192,240,284,324,361,397,431,1
1,0.014,2,2,0,8,16,26,44,71,105,148,192,240,284,324,360,396,430,1
1,0.02,2,2,0,8,16,26,45,72,106,149,194,240,285,324,360,395,428,1
1,0.043,2,2,0,9,16,27,46,73,108,151,196,242,287,327,362,398,432,1
1,0.079,2,2,0,9,17,28,47,76,110,153,199,245,291,331,366,402,437,1
1,0.113,2,2,0,9,18,30,49,77,112,155,201,248,293,334,370,405,440,1
1,0.123,2,2,0,10,18,30,50,78,113,156,202,249,294,335,371,407,442,1
1,0.108,2,2,0,10,18,30,49,77,112,155,201,247,294,334,370,406,441,1
1,0.016,2,1,0,7,14,24,39,62,93,127,165,206,248,284,314,343,368,1
1,0.026,2,1,0,7,14,24,40,63,93,127,166,207,248,285,316,344,369,1
1,0.032,2,1,0,7,14,24,40,63,93,128,167,208,249,286,317,345,370,1
1,0.027,2,1,0,7,14,24,40,63,93,127,166,207,249,285,316,345,370,1
1,-0.029,2,2,0,7,15,25,41,67,99,141,182,229,272,311,347,382,415,1
1,-0.031,2,2,0,7,14,25,41,66,99,141,182,229,272,311,348,383,416,1
1,-0.032,2,2,0,7,14,24,41,67,100,141,183,230,272,311,348,383,416,1
1,-0.032,2,2,0,7,14,24,41,67,100,141,183,230,272,312,348,383,416,1
1,0.019,2,2,0,8,16,26,44,70,106,148,191,239,283,324,361,396,430,1
1,0.019,2,2,0,8,16,26,44,70,106,148,191,240,284,324,361,396,430,1
1,0.015,2,2,0,8,16,26,44,70,105,148,191,239,283,324,361,396,430,1
1,0.06,2,2,0,9,17,28,46,74,109,152,197,244,289,329,365,400,435,1
1,0.094,2,2,0,9,18,29,48,76,111,155,200,247,293,332,369,405,439,1
1,0.121,2,2,0,10,18,30,49,77,113,156,202,249,294,335,372,407,441,1
1,0.126,2,2,0,10,18,30,49,78,113,156,203,249,295,335,372,408,442,1
1,0.109,2,2,0,10,18,30,49,77,112,155,201,248,293,334,370,406,440,1
1,0,2,1,0,7,13,23,38,61,92,126,163,204,245,281,310,338,364,1
1,0.009,2,1,0,7,13,24,39,61,92,126,165,206,247,283,313,341,366,1
1,0.023,2,1,0,7,14,24,40,62,93,127,166,207,248,285,315,343,368,1
1,0.032,2,1,0,7,14,24,40,63,93,128,167,208,250,286,316,345,370,1
1,0.024,2,1,0,7,14,24,39,62,93,128,166,208,249,286,316,344,370,1
1,0.002,2,1,0,7,13,23,38,61,91,126,165,205,247,283,313,342,367,1
1,-0.036,2,2,0,7,14,24,40,66,99,140,181,228,270,310,346,380,414,1
1,-0.038,2,2,0,7,14,24,40,66,99,140,181,228,271,310,346,381,414,1
1,-0.037,2,2,0,7,14,24,40,66,99,140,182,228,271,311,347,381,415,1
1,0.015,2,2,0,8,15,26,43,70,105,147,190,238,282,322,360,395,429,1
1,0.016,2,2,0,8,15,26,43,70,105,147,190,238,282,323,360,396,430,1
1,0.012,2,2,0,8,15,26,43,70,105,147,190,238,282,322,360,396,430,1
1,0.085,2,2,0,9,17,28,48,76,111,154,200,247,291,331,368,403,437,1
1,0.103,2,2,0,9,18,29,48,77,112,155,201,248,293,333,370,406,439,1
1,0.106,2,2,0,9,18,29,49,77,112,155,201,248,293,333,370,406,440,1
1,0.092,2,2,0,9,18,29,48,76,111,154,200,247,292,331,368,404,438,1
1,-0.002,2,1,0,7,13,23,38,61,92,126,164,205,245,281,311,338,364,1
1,0.004,2,1,0,7,13,23,38,61,92,126,164,206,246,282,312,339,365,1
1,0.015,2,1,0,7,14,24,39,62,92,127,165,206,246,282,312,340,366,1
1,0.022,2,1,0,7,14,24,39,62,93,127,166,207,248,284,313,341,368,1
1,0.01,2,1,0,7,13,24,39,61,92,126,165,206,247,283,312,341,366,1
1,-0.019,2,1,0,7,13,22,37,60,90,124,162,203,244,280,309,337,363,1
1,-0.04,2,2,0,7,14,23,40,65,98,139,180,227,269,308,345,379,413,1
1,-0.043,2,2,0,7,14,23,40,65,98,139,180,227,269,308,345,379,414,1
1,-0.042,2,2,0,7,14,23,40,65,98,139,181,227,270,309,345,380,414,1
1,-0.036,2,2,0,7,14,24,41,68,103,144,188,235,279,318,354,390,421,1
1,0.002,2,1,0,7,13,23,39,62,92,126,164,206,246,282,311,340,366,1
1,0.004,2,1,0,7,13,23,39,62,92,126,165,207,246,282,312,340,366,1
1,0.008,2,1,0,7,13,23,39,61,92,127,165,207,247,282,312,341,367,1
1,0.008,2,1,0,7,13,23,39,61,92,127,165,207,247,282,313,341,366,1
1,-0.008,2,1,0,7,13,23,38,60,91,125,163,205,245,280,311,339,363,1
1,-0.041,2,1,0,6,12,22,36,58,89,123,160,202,241,276,307,333,358,1
1,-0.041,2,2,0,6,13,23,40,65,97,138,179,225,269,307,343,378,408,1
1,-0.045,2,2,0,6,13,23,40,65,97,138,179,225,269,307,343,378,409,1
1,-0.044,2,2,0,6,13,23,40,65,97,138,180,226,269,308,343,379,410,1
1,-0.026,2,2,0,7,14,24,40,65,98,139,180,225,269,307,343,379,411,1
1,-0.034,2,2,0,6,13,23,40,65,97,138,180,225,268,307,343,378,410,1
1,-0.04,2,2,0,6,13,23,39,64,97,138,179,225,268,307,342,378,410,1
1,-0.04,2,2,0,6,13,23,40,65,97,138,180,225,269,307,342,378,410,1
1,-0.002,2,2,0,7,14,25,42,69,102,145,188,235,278,319,354,392,425,1
1,-0.015,2,2,0,7,14,24,40,65,98,139,181,226,270,308,344,380,412,1
1,-0.022,2,2,0,7,13,24,40,65,98,139,180,226,269,308,343,379,411,1
1,-0.028,2,2,0,7,13,24,40,65,98,138,180,225,269,308,343,379,411,1
1,-0.031,2,2,0,7,13,24,40,65,98,138,180,225,269,308,343,379,410,1
1,-0.007,2,2,0,7,14,24,40,66,99,139,182,227,270,310,345,380,413,1
1,-0.011,2,2,0,7,14,24,40,66,98,139,181,227,270,309,345,380,413,1
1,-0.017,2,2,0,7,14,24,40,66,98,139,181,227,270,310,344,379,414,1
1,-0.003,2,2,0,7,14,24,41,66,99,140,182,227,270,310,345,380,415,1
1,-0.006,2,2,0,7,14,24,40,66,99,140,182,227,270,310,344,380,415,1
1,-0.01,2,2,0,7,14,24,40,66,99,140,182,227,270,310,344,380,415,1
1,-0.009,2,2,0,7,14,24,41,68,101,143,186,232,275,316,350,386,419,1
1,-0.007,2,2,0,7,14,24,41,68,101,144,187,233,276,317,351,387,420,1
1,-0.005,2,2,0,7,14,24,41,68,101,144,187,233,277,317,351,387,420,1
1,0.003,2,2,0,7,14,25,42,69,102,145,189,234,278,319,353,388,422,1
1,-0.005,2,2,0,7,14,24,41,68,101,144,187,232,276,316,351,386,418,1
1,-0.005,2,2,0,7,14,24,41,68,102,144,187,233,276,317,351,387,418,1
1,-0.002,2,2,0,7,14,25,42,69,102,144,188,233,277,318,351,387,419,1
1,0.001,2,2,0,7,14,25,42,69,102,145,188,233,278,318,352,388,419,1
1,0.004,2,2,0,7,14,25,42,69,102,145,189,234,278,319,353,388,419,1
1,0.01,2,2,0,7,14,25,42,69,103,146,190,235,279,320,354,389,421,1
1,-0.007,2,2,0,6,14,24,40,66,98,138,180,225,268,307,343,378,409,1
1,-0.007,2,2,0,6,14,24,40,66,98,139,181,226,269,308,344,379,408,1
1,-0.007,2,2,0,6,14,24,40,66,98,139,181,226,269,309,344,378,409,1
1,0.007,2,2,0,7,14,25,42,69,102,144,188,233,278,317,352,387,417,1
1,0.001,2,2,0,7,14,25,42,69,102,145,188,233,278,318,352,386,417,1
1,0.015,2,2,0,7,15,25,43,70,104,146,190,235,280,319,354,389,421,1
1,0.02,2,2,0,7,15,26,43,70,104,147,191,236,280,320,355,389,422,1
1,0.023,2,2,0,7,15,26,43,70,104,147,191,236,281,321,356,390,422,1
1,-0.006,2,2,0,6,14,24,40,66,98,139,180,226,268,308,343,376,405,1
1,-0.007,2,2,0,6,14,25,40,67,99,140,183,227,271,310,345,378,411,1
1,-0.015,2,2,0,6,14,24,40,66,100,141,183,227,271,310,346,379,410,1
1,-0.015,2,2,0,6,14,24,40,66,100,141,184,228,272,311,347,380,411,1
1,-0.013,2,2,0,6,14,24,41,67,100,141,184,229,272,311,348,381,412,1
1,0.001,2,2,0,7,14,25,41,68,101,143,186,231,275,314,350,384,414,1
1,0.005,2,2,0,7,14,25,42,69,103,145,188,233,278,317,353,385,417,1
1,0.01,2,2,0,7,15,25,42,69,103,145,189,234,279,318,353,386,418,1
1,0.017,2,2,0,7,15,25,43,70,104,146,190,235,279,319,354,387,419,1
1,0.032,2,2,0,7,15,26,44,71,105,147,191,237,281,321,357,389,422,1
1,0.037,2,2,0,7,15,26,44,71,105,148,192,237,282,322,357,390,423,1
1,0.002,2,2,0,6,14,24,40,66,98,138,180,224,268,306,342,373,405,1
1,0,2,2,0,6,14,24,40,66,98,138,180,224,268,306,343,374,406,1
1,-0.003,2,2,0,6,14,24,40,66,98,138,180,225,268,307,343,376,406,1
1,-0.005,2,2,0,6,14,24,40,66,98,139,181,225,268,307,343,376,405,1
1,-0.007,2,2,0,6,14,24,40,66,99,139,181,226,269,308,344,377,406,1
1,-0.009,2,2,0,6,14,24,40,67,100,140,183,227,271,309,346,378,408,1
1,-0.011,2,2,0,6,14,24,40,66,100,140,183,227,271,309,346,378,408,1
1,-0.012,2,2,0,6,14,24,40,66,100,140,183,227,271,309,346,378,408,1
1,-0.014,2,2,0,6,14,24,40,67,99,140,183,227,271,309,346,378,408,1
1,-0.013,2,2,0,6,14,24,41,67,100,141,184,228,272,311,347,380,410,1
1,0.003,2,2,0,7,14,25,41,68,101,143,185,230,274,313,350,383,413,1
1,0.016,2,2,0,7,14,25,42,69,102,144,187,232,276,315,352,385,415,1
1,0.013,2,2,0,7,15,25,42,69,103,145,189,234,278,317,355,385,418,1
1,0.022,2,2,0,7,15,26,43,70,104,146,190,235,280,318,356,386,419,1
1,0.032,2,2,0,7,15,26,43,71,105,147,191,236,281,320,358,388,421,1
1,0.051,2,2,0,8,16,27,44,72,106,148,193,238,283,322,360,391,423,1
1,0.003,2,2,0,7,14,24,40,66,97,138,179,223,267,305,341,373,405,1
1,0.001,2,2,0,6,14,24,40,66,97,138,180,223,267,306,342,373,406,1
1,-0.009,2,2,0,6,14,24,40,66,99,139,181,226,269,308,344,376,407,1
1,-0.009,2,2,0,6,14,24,40,66,99,140,182,226,269,309,344,377,407,1
1,-0.01,2,2,0,6,14,24,40,66,99,140,182,226,270,309,345,378,407,1
1,-0.011,2,2,0,7,14,24,40,66,99,140,182,227,270,309,345,378,407,1
1,-0.013,2,2,0,7,14,24,40,66,99,140,182,227,270,309,345,377,407,1
1,-0.012,2,2,0,7,14,24,40,66,100,141,183,227,271,310,346,378,408,1
1,-0.006,2,2,0,7,14,24,41,67,100,141,184,228,272,311,347,379,410,1
1,0.018,2,2,0,7,14,25,42,68,102,143,186,231,275,314,351,383,414,1
1,0.056,2,2,0,8,15,26,44,71,105,146,190,235,279,319,356,389,420,1
1,0.041,2,2,0,8,15,26,43,70,104,146,189,234,279,318,354,388,419,1
1,0.036,2,2,0,8,15,26,44,70,104,146,190,235,280,319,356,388,421,1
1,0.057,2,2,0,8,16,27,44,72,106,148,192,237,283,322,359,391,424,1
1,0.056,2,2,0,8,16,27,44,72,106,148,192,237,283,322,359,391,423,1
1,-0.01,2,2,0,7,14,24,41,68,102,143,186,230,274,314,347,381,413,1
1,-0.01,2,2,0,7,14,24,41,68,101,143,186,230,274,313,347,381,413,1
1,-0.01,2,2,0,7,14,24,41,68,101,142,186,230,274,313,347,381,413,1
1,-0.005,2,2,0,7,14,24,41,67,100,140,183,227,271,310,346,378,409,1
1,0.004,2,2,0,7,14,24,41,67,100,141,184,228,272,311,348,380,411,1
1,0.043,2,2,0,8,15,26,43,70,103,144,188,232,277,316,353,386,417,1
1,0.026,2,2,0,7,15,25,43,69,102,144,187,231,276,315,352,385,416,1
1,0.023,2,2,0,8,15,25,43,69,103,144,187,232,277,317,352,385,418,1
1,0.034,2,2,0,8,15,25,43,70,104,145,188,233,278,318,354,387,419,1
1,0.045,2,2,0,8,16,26,44,70,104,146,189,234,279,320,355,388,421,1
1,0.052,2,2,0,8,16,26,44,71,105,147,190,235,280,321,356,390,422,1
1,-0.01,2,2,0,7,14,24,41,67,101,142,185,228,272,312,345,379,409,1
1,-0.01,2,2,0,7,14,24,41,67,101,142,185,228,271,312,345,379,408,1
1,-0.01,2,2,0,7,14,24,41,67,101,142,185,228,271,312,345,379,408,1
1,-0.005,2,2,0,7,14,24,41,66,99,140,182,225,270,309,345,377,408,1
1,0.002,2,2,0,7,14,24,41,67,100,140,183,226,271,310,347,378,409,1
1,0.007,2,2,0,7,14,24,42,67,101,142,184,228,273,312,349,380,413,1
1,0.029,2,2,0,8,15,25,43,69,103,144,187,231,276,316,352,384,416,1
1,-0.01,2,2,0,7,14,24,41,67,101,141,184,227,271,311,346,377,407,1
1,-0.01,2,2,0,7,14,24,41,67,101,141,184,227,271,311,346,377,407,1
1,-0.01,2,2,0,7,14,24,41,67,101,141,184,226,271,310,345,377,407,1
1,0.006,2,2,0,7,14,24,41,67,100,140,182,226,270,309,346,377,409,1
1,-0.012,2,2,0,7,14,24,41,67,100,141,184,225,270,309,344,376,408,1
1,-0.013,2,2,0,7,14,24,41,67,100,141,184,225,270,309,344,376,408,1
1,-0.015,2,2,0,7,14,24,41,67,100,141,184,225,269,309,344,376,408,1
1,-0.012,2,2,0,7,14,23,40,66,99,138,181,223,267,306,342,372,402,1
1,-0.012,2,2,0,7,14,24,41,67,100,141,184,225,269,309,344,376,408,1
1,-0.014,2,2,0,7,14,24,41,67,100,141,184,224,269,309,344,376,408,1
1,-0.016,2,2,0,7,14,23,41,67,100,141,183,224,269,309,344,376,407,1
1,-0.019,2,2,0,7,14,23,41,67,100,140,183,224,269,308,344,375,407,1
1,-0.011,2,2,0,7,14,24,41,67,101,141,184,224,269,309,344,376,407,1
1,-0.011,2,2,0,7,14,24,41,67,101,141,184,224,269,309,344,376,407,1
1,-0.011,2,2,0,7,14,24,41,67,101,141,184,224,269,309,344,376,407,1
1,-0.012,2,2,0,7,14,24,41,67,101,141,184,224,269,308,344,375,407,1
1,-0.015,2,2,0,7,14,24,41,67,100,140,183,224,269,308,344,375,407,1
1,-0.018,2,2,0,7,14,23,41,66,100,140,183,224,268,308,343,374,406,1
1,-0.022,2,2,0,7,14,23,41,66,100,140,183,223,268,308,343,374,406,1
1,-0.011,2,2,0,7,14,23,41,67,101,141,183,224,269,308,344,376,406,1
1,-0.011,2,2,0,7,14,24,41,67,101,141,183,224,268,308,344,376,406,1
1,-0.011,2,2,0,7,14,23,41,67,101,141,183,224,268,308,344,376,406,1
1,-0.015,2,2,0,7,14,23,41,67,100,140,183,224,268,307,343,374,406,1
1,-0.019,2,2,0,7,14,23,41,66,100,140,182,223,268,307,342,374,405,1
1,-0.024,2,2,0,7,14,23,41,66,100,140,182,223,267,306,342,373,405,1
1,-0.011,2,2,0,7,14,23,41,67,101,141,183,223,268,307,343,375,406,1
1,-0.011,2,2,0,7,14,23,41,67,101,141,183,223,268,307,343,375,406,1
1,-0.011,2,2,0,7,14,23,41,67,101,141,183,223,268,307,343,375,406,1
1,0.041,2,2,0,8,15,25,42,68,102,141,183,225,270,309,344,377,408,1
1,0.042,2,2,0,8,15,26,42,68,102,141,183,225,270,309,344,376,408,1
1,0.039,2,2,0,8,15,25,42,68,101,141,182,224,269,308,344,377,408,1
1,0.067,2,2,0,9,16,27,44,70,103,143,185,228,273,313,348,380,412,1
1,0.069,2,2,0,9,16,27,44,70,103,143,185,228,273,312,347,380,412,1
1,0.064,2,2,0,8,16,27,44,70,103,143,185,227,272,311,347,379,410,1
1,0.097,2,2,0,9,17,28,46,71,105,145,188,231,276,316,351,384,415,1
1,0.101,2,2,0,9,17,28,46,71,105,145,188,231,277,316,352,385,415,1
1,0.093,2,2,0,9,17,28,45,71,105,145,187,230,275,315,351,383,413,1
1,0.124,2,2,0,9,18,29,47,72,106,147,190,233,279,319,354,388,418,1
1,0.316,5,4,0,12,23,36,54,78,109,145,184,223,265,303,336,365,393,1
1,0.396,5,4,0,13,24,39,58,82,114,151,190,230,274,312,346,375,404,1
1,0.382,5,4,0,13,24,38,57,81,113,150,189,229,272,310,344,373,401,1
1,0.263,5,4,0,11,21,34,52,75,105,141,179,218,260,297,329,358,384,1
1,0.137,3,2,0,9,18,30,46,68,97,131,168,206,247,282,313,341,367,1
1,0.065,3,2,0,8,16,27,43,64,93,126,162,199,239,274,305,332,356,1
